"Hash","NodeName","PL"
"ED6E06374AA627021383D3B3B29CFE20","CinematicNode_Response_84","Mylisz się. Nawet jeśli mnie zabijecie, Wielka Rosja będzie trwała. I pałała, do takich jak wy, gorejącą nienawiścią."
"AF37A1C0484437A172B3DB9097B42FE7","CinematicNode_Response_84","Jeśli stracę wszystko, to wy również."
"CBDF8B464E35DD5A7E07AB8754FDF378","CinematicNode_Response_85","Wasza Cesarska Mość przypomina sobie Swietłanę Piotrowną?"
"E46845B14BCAB89E975DC29177C64F49","CinematicNode_Response_85","Zdrajczyni caratu. Zginęła przy próbie ucieczki z miasta. Czemu ją wspominasz?"
"20A1B1FC4FF5A5B38E5BBBA3F82E0FF9","CinematicNode_Response_88","Nazywam się Wiktor Szulski. A to jest Emir Burnakowicz, oraz Madame Samira."
"847FFDB749567FEDCE63AB808B31D905","CinematicNode_Response_88","Doceniam zmianę tonu. Wiktorze Szulski, czy chcecie mojej zguby?"
"F06013FE41C39D839F5BFD993788DA0F","CinematicNode_Response_89","Lepiej to odłóż, zanim komuś stanie się krzywda."
"9C24FE494E66E47A27102F8A12A50BC7","CinematicNode_Response_9","Do niczego nie dochodzimy rozsądkiem, więc przemówię do twoich największych lęków."
"AB50953B4818EFF04CE6C68DC32129EA","CinematicNode_Response_9","Czujesz, jak serce tłucze się w piersi. Czujesz na karku palący oddech rewolucji. W każdym zakamarku Imperium. Boisz się."
"AD7169584E5577038BD9B28FB30F3947","CinematicNode_Response_90","Złość i strach nie są ci teraz potrzebne. Uspokój się i opuść broń. Tu i tak nic nie wskórasz."
"8764767144CC861AFFE229B475557891","CinematicNode_Response_90","To teraz tak się da? Przez pakt?"
"95E09DCB4C7DF5C223E2BB820199416F","CinematicNode_Response_90","Na to wygląda."
"CDAFC87849C372386C460087B4C2DD08","CinematicNode_Response_91","Co się dzieje? Jak... jak to możliwe? Musicie być thaumaturgami."
"DA91C8B043F4D6E51FDAAEB886D41AB4","CinematicNode_Response_91","Czy to rewolucja? Przyszliście mnie zabić?"
"D660F82D43321C8C61955F886CA128FA","CinematicNode_Response_93","Pozbyłem się już dwóch, spośród twoich potężnych podwładnych. Z tobą, mogę zrobić to samo."
"6F6C90DE4CA094C5736AF3B6FCA3D303","CinematicNode_Response_93","Nie wierzę ci."
"8F554CFC4D18E10CB15A18BD708E406B","CinematicNode_Response_93","Tu, gdzie się znajdujemy, nie da się kłamać. To ja zabiłem Iwana Konieczkina i sprawiłem, że Gieorgij Skałon postradał rozum."
"5A1CD1734DF58A5207AEECA0DB18309D","CinematicNode_Response_93","Czy to znaczy, że rozmawiam z nowym Rzeźnikiem Warszawy?"
"FE5CD4684F8BE2A71E64F18781DE6FF3","CinematicNode_Response_94","Wiktorze, waż teraz swoje słowa."
"0298782D486AA21CF929F5A9952E93C2","CinematicNode_Response_94","Co takiego zdradziła wam Swietłana Piotrowna?"
"2276063C4239C409FE14CF8F44CB3F9F","CinematicNode_Response_95","Przed jej śmiercią, wszedłem w posiadanie waszego najpilniej strzeżonego sekretu."
"9DA6A9B14E175F73BEE02B8A0CE624BB","CinematicNode_Response_95","Wiemy, że twój jedyny, męski potomek, cierpi na nieuleczalną chorobę."
"C71C84AA4E1BAB46F88E3E8F708E3C88","CinematicNode_Response_95","Jeśli wieść się rozniesie, twoja i tak już chwiejąca się władza, legnie w gruzach."
"B92F92A24AEB974F89F1A0A177C1821F","CinematicNode_Response_96","Mów dalej. Kto wie, może jednak dojdziemy do porozumienia?"
"469628EB409D1214738823B45BBEA07B","CinematicNode_Response_97","Swietłana była powierniczką carycy. Obdarzona przyjaźnią, którą także odwzajemniała."
"50D9BC6C46BE1D0F9FCD7A9BC249EA33","CinematicNode_Response_97","Wiem, gdzie spoczęła, razem ze swoimi sekretami i mogę się tym podzielić. To akt dobrej woli z naszej strony."
"C32FFECD44A147FCE1B16BA1B1EF2EE2","CinematicNode_Response_98","Jeśli wierzysz, że to się uda, to jestem za."
"503D971C4874EEA672376D98CED91F96","CinematicNode_Response_98","Doktorze?"
"129C8EE64E1298A2988FB8B71FA23A25","CinematicNode_Response_99","Mnie w to nie mieszajcie. Nie po tym, co widziałem."
